longitude,latitude,Name,ACCESS_ID,ACCESS_LOC,ACESS_TYPE,BIKE_RACK,BWC_Info,BeachMat,BeachWheelchair,CAMA_SIGN,COMMENT_,CONTRACT_NUM,CONTRACT_YR,COUNTY,DCM_Funded,DCM_RO,DUNE_WALK,Field Name,HAND_BEACH,HAND_DUNE,HAND_OVRLK,HAND_PRKG,KayakCanoeLaunch,LOCL_SPONS,Land_Status,NCDCM_ID,NEAR_DIST,NEAR_FID,OVERLOOK,PARKING,PARKING_OPTIONS,PHOTO,PIC_TABLE,PLACE,PRKG_COMMENTS,PRK_FEE,PaidParkURL,RESTRM,SHOWER,SURV_DATE,VEH_ACCESS,WaterAccessTYPE
-77.41508864,34.49500737,North Topsail Beach,Beach Access #36,402 New River Inlet,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,227,792.448004,306,0,0,No Parking,Neighborhood.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-78.10108664,33.90767995,Oak Island,SE 64th Street,End of SE 64th St,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,0,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,169,459.154974,619,0,5,Both Parking Options,Neighborhood.png,0,Oak Island,,0,n/a,0,0,21:08.8,E,Ocean
-77.37230772,34.51409796,North Topsail Beach,Beach Access #42,1574 New River Inlet Rd,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,218,633.228303,367,0,12,On-Street Parking,Neighborhood.png,0,North Topsail Beach,Parallel Parking,1,https://www.northtopsailbeachnc.gov/beach-accesses,0,0,1/25/24,E,Ocean
-76.69533884,35.0241234,Oriental,South Avenue Boathouse,301 South Avenue,Shoreline,0,n/a,,0,0,"ADA accessible restrooms with changing tables, pier, day dockage, and pumpout station.",,,Pamlico,1,Morehead City Regional Office,0,Field Value,0,0,0,1,0,Town of Oriental,Municipality,0,719.491049,505,1,1,Both Parking Options,mhc_oriental_washhouse.JPG,1,Oriental,,0,n/a,1,0,3/9/16,No,Estuarine
-75.719632,36.072371,Kitty Hawk,Sandy Run Park,4343 The Woods Road,Shoreline,0,n/a,,0,0,boardwalk with gazebos - picnic pavilion,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,1,Town of Kitty Hawk,Municipality,1058,2990.278276,266,0,19,Onsite Parking,ecity_kh_sandyrunpark_139.png,1,Kitty Hawk,,0,n/a,0,0,12/5/07,,Estuarine
-78.452506,33.88339997,Ocean Isle Beach,Starboard Access,West First Street and Starboard Street,Beach,0,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,,,,Brunswick,0,WILM,0,Field Value,0,0,0,0,0,Ocean Isle Beach,Municipality,384,691.728543,72,0,0,No Parking,OC70.png,0,Ocean Isle Beach,https://www.oibgov.com/20698/Public-Beach-Access,,n/a,0,0,4/19/24 10:19,E,Ocean
-78.05392084,33.89697992,Caswell Beach,Caswell Beach Regional Access,Caswell Beach,Beach,0,n/a,,0,1,Handicap accessible to beach,,,Brunswick,1,Wilmington Regional Office,1,Field Value,1,1,0,4,0,Caswell Beach,County,472,1276.026876,887,0,80,Onsite Parking,Neighborhood.png,0,Caswell Beach,,0,n/a,0,0,11/11/03,,Ocean
-76.97895521,34.67250465,Emerald Isle,EI-49,Ocean Dr. and Edna St.,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,425,553.516367,95,0,0,No Parking,EI62.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-76.74124631,34.72253462,Morehead City,South 28th Street Water Access,South 28th & Evans Street,Shoreline,0,n/a,,0,0,,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,Morehead City,Municipality,,1723.270447,759,0,2,Both Parking Options,,0,Morehead City,,0,n/a,0,0,9/7/17,No,Estuarine
-75.56643925,35.8501762,Nags Head,Ehmann Property,10325 Old Oregon Inlet Road,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,0,0,Town of Nags Head,Municipality,1219,1496.194427,638,0,0,No Parking,ecity_nh_ehmann_185.png,0,Nags Head,,,n/a,0,0,12/19/07,,Ocean
-75.69318806,36.07115424,Kitty Hawk,Lillian St.,Lillian St. and NC 12,Beach,1,n/a,,0,0,,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,1,1,2,0,Town of Kitty Hawk,Municipality,1175,694.727648,234,1,32,Both Parking Options,ecity_kh_elillian_138.png,0,Kitty Hawk,,0,n/a,0,1,5/15/18,,Ocean
-77.62957735,34.3648181,Topsail Beach,O-10,Anderson and Crews,Beach,1,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,61,454.669025,893,0,6,Both Parking Options,Neighborhood.png,0,Topsail Beach,,0,n/a,0,0,5/28/03,E,Ocean
-77.09748604,34.64505542,Emerald Isle,The Point,Terminus of Inlet Drive at Bogue Court,Beach,0,,,1,,Unimproved Accessway,,,Carteret,0,MHC,0,Field Value,0,0,0,0,0,Emerald Isle,Municipality,,1013.726912,531,0,0,No Parking,,0,Emerald Isle,,,,0,0,54:12.5,Yes,Ocean
-76.89161491,34.68598933,Indian Beach,Indian Beach Access,1437 Salter Path Road,Beach,1,n/a,,0,1,"Located in the middle of Bogue Banks, adjacent to Squatter's Campground and across the Street to the south of the Salter Path Post Office",,,Carteret,1,Morehead City Regional Office,1,Field Value,1,0,0,1,0,,Municipality,500,733.438406,569,0,36,Onsite Parking,IB29.png,0,Indian Beach,,0,n/a,0,0,5/2/03,S,Ocean
-75.70091485,36.08327141,Kitty Hawk,Wilkins St.,Wilkins St. and NC 12,Beach,0,n/a,,0,0,Handicap accessible to beach,,,Dare,0,Elizabeth City Regional Office,0,Field Value,1,0,0,0,0,Town of Kitty Hawk,Municipality,1166,856.028532,238,0,0,On-Street Parking,ecity_kh_wilkins_129.png,0,Kitty Hawk,,,n/a,0,0,11/14/07,,Ocean
-76.175444,36.329788,Camden County,Senior Center Walking Trail,117 N 343,Shoreline,0,n/a,,0,0,pier with gazebo,,,Camden,1,Elizabeth City Regional Office,0,Field Value,0,0,0,3,0,Camden County,County,1033,12108.7449,682,0,27,Onsite Parking,ecity_camd_seniortrail_004.png,0,Camden County,,0,n/a,1,0,7/15/08,,Estuarine
-78.0338054,33.89212372,Caswell Beach,Oak Island Lighthouse,"Caswell Beach Rd, across from Oak Island Light House",Beach,0,n/a,,0,0,,7500,2017-18,Brunswick,1,Wilmington Regional Office,1,Field Value,0,1,1,,0,Caswell Beach,County,,863.487404,862,1,20,Onsite Parking,,0,Caswell Beach,Parking for Lighthouse Visitors,,n/a,0,0,8/5/19,No,Ocean
-77.50655008,34.44842106,North Topsail Beach,Beach Access # 7,226 Seashore Dr,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,,,,,Onslow,0,WILM,0,Field Value,0,0,0,0,0,North Topsail Beach,Municipality,,753.39813,912,0,0,No Parking,,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-77.53918069,34.42896325,Surf City,Beach Access #15,400 North Shore Drive,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,84,720.630615,139,1,16,Onsite Parking,Regional.png,0,Surf City,,1,https://www.surfcitync.gov/2425/Beach-Parking,1,1,8/11/21,No,Ocean
-76.70812977,34.69650133,Atlantic Beach,Commerce Way,Commerce Way,Beach,0,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,Handicap accessible to beach,,,Carteret,1,Morehead City Regional Office,1,Field Value,1,1,,0,0,Atlantic Beach,Municipality,363,1121.449188,533,,0,No Parking,AB03.png,0,Atlantic Beach,,,n/a,0,0,5/5/03,,Ocean
-75.81760279,36.12609479,Currituck County,Currituck County Rural Center,Milbourne Sawyer Road,Shoreline,0,n/a,,0,0,boardwalk with pier,,,Currituck,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,1,Currituck County,County,1093,13011.09785,481,0,8,Onsite Parking,ecity_curr_ruralcenter_034.png,1,Currituck County,,0,n/a,1,0,1/10/13,,Estuarine
-77.06749209,34.65298124,Emerald Isle,EI-9,Ocean Dr. and Conch Ct.,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,529,544.548003,164,0,0,No Parking,EI221.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-76.73440384,34.69800144,Atlantic Beach,Greenville Ave.,Glenn St. and Greenville Ave.,Beach,,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,,,,0,0,Atlantic Beach,Municipality,354,389.327089,529,,0,No Parking,AB13.png,,Atlantic Beach,,,n/a,,,5/5/03,,Ocean
-76.72912696,34.72706555,Morehead City,Calico Creek Boardwalk,Extends along Bay Street from North 19th Street to North 22nd Street,Shoreline,0,n/a,,0,0,,Multiple,Multiple,Carteret,1,MHC,0,Field Value,1,0,1,0,0,Morehead City,Municipality,,223.933344,548,1,0,On-Street Parking,,0,Morehead City,,,n/a,0,0,3/31/21 14:22,No,Estuarine
-77.89879723,34.01704666,Carolina Beach,South Carolina,1 South Carolina Ave,Beach,1,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,0,1,1,,,,New Hanover,1,Wilmington Regional Office,1,Field Value,0,1,1,1,0,Carolina Beach,Municipality,475,598.244725,434,1,6,Onsite Parking,Neighborhood.png,0,Carolina Beach,,1,https://www.carolinabeach.org/visitors/parking,0,0,8/9/21,No,Ocean
-77.57496661,34.40651668,Surf City,Beach Access #31,1900 S Shore Dr,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,0,Unimproved access site,,,Pender,0,WILM,0,Field Value,0,0,0,,0,Surf City,Municipality,,726.6944,849,0,,No Parking,,0,Surf City,,,n/a,0,0,8/11/21,No,Ocean
-77.05438298,34.65940005,Emerand Isle,Boardwalk Ave Parking,Boardwalk Ave & Reed Dr,,,,,,0,,,,,0,MHC,0,Field Value,,,,0,,Town of Emerald Isle,Municipality,,,,,9,Parking off-site,,,Emerand Isle,,0,n/a,,,9/3/24,,Parking Lot
-76.99322342,34.66988305,Emerald Isle,EI-43,Ocean Dr. and East Landing Dr.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,,Municipality,552,544.147035,187,0,0,No Parking,EI67.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-78.50913792,33.86800141,Sunset Beach,29th Street,29th Street,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,Sunset Beach,Municipality,120,208.619118,260,0,,On-Street Parking,SB23.png,0,Sunset Beach,,0,n/a,0,0,11/8/03,,Ocean
-78.24648533,33.91484935,Holden Beach,PW1,343.5 Ocean Blvd East,Beach,1,n/a,,0,1,Portable restroom,,,Brunswick,0,Wilmington Regional Office,0,Field Value,0,0,0,2,0,Holden Beach,Municipality,502,578.717354,458,0,50,Both Parking Options,Neighborhood.png,0,Holden Beach,,0,n/a,1,0,4/19/24,Yes,Ocean
-78.15247827,33.91740196,Oak Island,Davis Canal Crossover,SE 9th St,Shoreline,0,,0,0,0,Walkway provides access to the 9th Place East Access Site,,,Brunswick,1,WILM,0,Field Value,0,0,0,0,0,Oak Island,Municipality,,1268.147479,676,0,0,No Parking,,0,Oak Island,,,n/a,0,0,21:08.8,No,Estuarine
-77.47166274,34.46757231,North Topsail Beach,Beach Access #20,352 Topsail Rd & 10th Ave,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,235,246.366635,335,0,0,No Parking,Local.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-75.66627279,36.02983121,Kill Devil Hills,First Street Ocean Access,First Street and North Virginia Dare Trail,Beach,0,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,1,0,,0,Town of Kill Devil Hills,Municipality,1145,978.272404,717,1,26,Onsite Parking,ecity_kdh_efirst_103.png,0,Kill Devil Hills,,0,n/a,0,1,4/11/19,S,Ocean
-78.09619875,33.90705241,Oak Island,SE 69th Street,SE 69th and E Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,167,300.662203,610,0,7,Onsite Parking,Neighborhood.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-77.90479293,34.00125013,Kure Beach,M Avenue/Beach Access #244,242 Atlantic Avenue,Beach,0,https://www.townofkurebeach.org/beach-wheelchairs,,1,1,,,,New Hanover,1,Wilmington Regional Office,1,Field Value,0,1,1,,0,,Municipality,399,277.632451,78,1,0,On-Street Parking,Neighborhood.png,0,Kure Beach,,,n/a,0,0,12/10/24,No,Ocean
-75.49498856,35.72024992,Dare County,Milepost 31 Beach Access,NC 12,Beach,0,n/a,,0,0,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,0,USFWS,Federal,1109,1508.009385,628,0,10,Onsite Parking,ecity_dare_usfws31milepost_051.png,0,Dare County,Unmarked Parking,0,n/a,0,0,1/31/08,,Ocean
-76.173607,36.208717,Pasquotank County,Sawmill Park,470 Sawmill Road,Shoreline,0,n/a,,0,1,Boardwalk,,,Pasquotank,1,Elizabeth City Regional Office,0,Field Value,0,0,0,1,1,Pasquotank County,County,1064,1935.390293,411,0,5,Onsite Parking,ecity_pasq_sawmill_193.png,1,Pasquotank County,marked and unmarked parking - boat ramp and boat,0,n/a,0,0,4/1/09,No,Estuarine
-77.7880141,34.2164893,Wrightsville Beach,12,Sandpiper St,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,0,0,Wrightsville Beach,Municipality,19,209.219311,18,0,0,On-Street Parking,WB36.png,0,Wrightsville Beach,,,n/a,0,0,57:23.1,,Ocean
-76.94442717,35.99106837,Windsor,Roanoke / Cashie River Center,110 West Water Street,Shoreline,0,n/a,,0,1,boardwalk - boat dock - picnic pavilion - visitor center,,,Bertie,1,Washington Regional Office,0,Field Value,0,0,0,,0,Town of Windsor/Partnership for the Sounds,County,1253,961.989656,606,0,22,Onsite Parking,wash_windsor_roanokecashierivercntr_026.png,0,Windsor,,0,n/a,1,0,3/9/16,No,Estuarine
-77.79332402,34.20874761,Wrightsville Beach,26,East Columbia St,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,0,0,Wrightsville Beach,Municipality,33,211.857937,32,0,0,On-Street Parking,WB22.png,0,Wrightsville Beach,,,n/a,0,0,57:23.1,,Ocean
-77.46891296,34.46894968,North Topsail Beach,Beach Access #24,430 Topsail Rd (6th Ave & Topsail Rd),Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,233,236.663335,323,0,0,No Parking,Local.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,,Ocean
-75.59385371,35.90357837,Nags Head,Huron Street,S. Old Oregon Inlet Road and Huron Street,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,0,0,,0,Town of Nags Head,Municipality,1207,825.521012,360,0,25,Onsite Parking,ecity_nh_huron_173.png,0,Nags Head,,0,n/a,0,0,12/19/07,,Ocean
-76.61043779,36.05639652,Edenton,Colonial Waterfront Park,510 South Broad Street,Shoreline,0,n/a,,0,1,lighthouse - boardwalk - pier - boat slips - benches - play equipment,,,Chowan,1,Elizabeth City Regional Office,0,Field Value,0,0,1,5,0,Town of Edenton,Municipality,1121,1254.781695,664,1,82,Both Parking Options,ecity_edenton_waterfrontpark_070.JPG,1,Edenton,,0,n/a,1,0,3/9/16,,Estuarine
-76.7068981,36.03209889,Bertie County,Tall Glass of Water,,Shoreline,0,n/a,1,0,1,,17535,2020-21,Bertie,1,Elizabeth City Regional Office,0,Field Value,1,0,0,3,0,Bertie County,County,,10618.62216,419,0,40,Onsite Parking,,1,Bertie County,,0,n/a,1,1,9/30/24,No,Estuarine
-75.6573303,36.0147938,Kill Devil Hills,Ocean Bay Boulevard Ocean Access,Ocean Bay Boulevard and North Virginia Dare Trail,Beach,1,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,1,Handicap accessible to beach,,,Dare,1,Elizabeth City Regional Office,1,Field Value,1,1,1,2,0,Town of Kill Devil Hills,Municipality,1154,323.125283,219,1,35,Onsite Parking,ecity_kdh_oceanbay_113.png,0,Kill Devil Hills,24 regular and 3 handicapped parking spaces across,0,n/a,1,1,12/13/07,E,Ocean
-75.65644029,36.01349408,Kill Devil Hills,Oregon Avenue Ocean Access,Oregon Avenue and North Virginia Dare Trail,Beach,1,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,0,Town of Kill Devil Hills,Municipality,1156,301.000054,219,0,10,Onsite Parking,ecity_kdh_oregon_115.png,0,Kill Devil Hills,,0,n/a,0,1,12/13/07,E,Ocean
-75.99017496,36.5269983,Currituck County,Mackey Island NWR Visitor Contact Station,296 Marsh Causeway,Shoreline,0,n/a,,0,0,Overlook with benches,,,Currituck,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,USFWS,Federal,1089,9022.952463,463,0,7,Onsite Parking,ecity_curr_mackeyisland_030.png,1,Currituck County,,0,n/a,1,0,4/1/09,,Estuarine
-75.86554232,36.50960152,Currituck County,Carova Beach Park,2100 Ocean Pearl Road,Shoreline,0,n/a,,0,0,boardwalk - boat ramp - picnic shelters pavilion and grills - horseshoe pit,,,Currituck,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,Currituck County,County,1091,25730.02486,469,0,13,Onsite Parking,ecity_curr_carovabeach_032.png,1,Currituck County,,0,n/a,1,0,10/7/08,,Estuarine
-78.05807783,33.89811557,Caswell Beach,Tom Hess Way,Oceangreens Ln & Caswell Beach Rd,Beach,0,,,,1,,BA 96-002,,Brunswick,1,WILM,1,Field Value,0,0,0,0,0,Caswell Beach,Municipality,,1078.208956,865,1,0,No Parking,,0,Caswell Beach,,,n/a,0,0,7/11/22 17:17,No,Ocean
-77.89193486,34.03421646,Carolina Beach,Harper Ave,CAROLINA BCH AVE NORTH AND HARPER AVE,Beach,1,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,,1,1,5 Pedestrian Access Points (2 block Ped.area)  Boardwalk has walkovers and deck on top of berm,,,New Hanover,0,Wilmington Regional Office,1,Field Value,1,1,1,4,0,,Municipality,307,285.604873,857,1,100,Both Parking Options,Regional.png,0,Carolina Beach,Parking lot at 205 Canal Ave,1,https://www.carolinabeach.org/visitors/parking,1,1,8/9/21,No,Ocean
-78.22814888,33.9133448,Oak Island,The Point,End W Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,,1,0,Portable restrooms and Doggie Box.,,,Brunswick,0,Wilmington Regional Office,0,Field Value,1,0,0,1,0,Oak Island,Municipality,213,1456.464785,837,0,6,Both Parking Options,Neighborhood.png,0,Oak Island,,0,n/a,1,0,21:08.8,E,Ocean
-76.96465723,34.67494123,Emerald Isle,Connie Street,Connie Street,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,Emerald Isle,Municipality,632,545.706813,101,0,0,No Parking,EI54.png,0,Emerald Isle,,,n/a,0,0,2/1/13,No,Ocean
-75.87127216,35.14778166,Ocracoke,Pony Pasture Parking,Irvin Garrish Hwy,Beach,0,n/a,,0,0,ORV Permit Required from the National Park Service,n/a,n/a,Hyde,0,Morehead City Regional Office,1,Field Value,1,1,1,2,0,NPS,Federal,,3875.428267,765,1,16,Onsite Parking,,0,Ocracoke,,0,n/a,1,0,3/7/18,No,Ocean
-77.64574172,34.35101398,Topsail Beach,Trout Ave (O-17),Ocean and Trout,Beach,0,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,67,341.969476,124,0,0,On-Street Parking,Local.png,0,Topsail Beach,,,n/a,0,0,5/28/03,,Ocean
-75.77071625,35.91075596,NCWRC,Manns Harbor WRC Boat Launch,5227 US HWY 64,Shoreline,0,,0,0,0,WRC Boat Launch,2475,2008,Dare,1,EC,0,Field Value,0,0,0,1,1,New Hanover County,Local Government,,691.596996,579,0,6,Onsite Parking,,0,NCWRC,"Canoes, kayaks and other non-trailered vehicles mu",0,,0,0,48:26.2,No,Estuarine
-76.60619808,36.05622509,Edenton,Queen Anne Park,210 East Water Street,Shoreline,0,n/a,,0,0,Benches,,,Chowan,1,Elizabeth City Regional Office,0,Field Value,0,0,0,,1,Town of Edenton,Municipality,1123,1254.781695,658,0,15,Onsite Parking,ecity_edenton_queenannepark_073.png,0,Edenton,,0,n/a,0,0,11/20/08,,Estuarine
-76.68122431,35.16714512,Bayboro,Newton Creek Wetland Park,229 Matthew Rd,Shoreline,0,n/a,,0,1,Boat launch and dock on Newton Creek,,,Pamlico,1,Morehead City Regional Office,0,Field Value,0,0,0,,1,Pamlico County,County,999,8211.040782,736,1,5,Onsite Parking,pamlico1newtoncreek.png,1,Bayboro,Unmarked parking,0,n/a,0,0,8/13/21,No,Estuarine
-76.95011589,36.02189281,Bertie County,Hoggard Mill Access,"Hoggard Mill Road, south of Greens Cross Road",Shoreline,0,n/a,,0,1,boardwalk - pier,,,Bertie,1,Washington Regional Office,0,Field Value,0,0,0,2,1,Town of Windsor,County,0,8367.607615,605,0,8,Onsite Parking,wash_windsor_hoggardmill_031.png.JPG,0,Bertie County,,0,n/a,0,0,3/9/16,No,Estuarine
-75.652631,36.00721631,Kill Devil Hills,Calvin Street Ocean Access,Calvin Street and South Virginia Dare Trail,Beach,0,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,1,,,,Dare,0,Elizabeth City Regional Office,1,Field Value,0,0,0,,0,Town of Kill Devil Hills,Municipality,1157,450.413057,395,0,2,Onsite Parking,ecity_kdh_calvin_117.png,0,Kill Devil Hills,Unmarked Parking,0,n/a,0,0,12/13/07,,Ocean
-75.63856222,35.98370393,Nags Head,Baltic Street,S. Virginia Dare Trail and Baltic Street,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,Accessible to wheelchairs/strollers for beach viewing.,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,1,1,2,0,Town of Nags Head,Municipality,1185,644.951364,293,1,15,Both Parking Options,ecity_nh_ebaltic_150.png,0,Nags Head,Unmarked parking,0,n/a,0,0,3/6/18,,Ocean
-78.42249749,33.89097643,Ocean Isle Beach,Raeford Access,East First Street and Raeford Street,Beach,0,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,Fully handicapped accessible to the beach,,,Brunswick,1,WILM,1,Field Value,1,1,1,5,0,,Municipality,373,1095.964382,61,1,18,Both Parking Options,OC59.png,0,Ocean Isle Beach,Parking on Raeford St. Golf cart parking on-site.,0,n/a,0,0,8/11/21 10:19,No,Ocean
-77.90788756,33.99378831,Kure Beach,H Avenue (Beach Access #343),343 Fort Fisher Blvd. S.,Beach,1,https://www.townofkurebeach.org/beach-wheelchairs,,1,1,Public beach access with parking and ADA ramp access,,,New Hanover,1,Wilmington Regional Office,1,Field Value,1,1,0,2,0,,Municipality,405,591.39624,84,1,10,Both Parking Options,Neighborhood.png,0,Kure Beach,,1,https://www.townofkurebeach.org/parking,0,0,12/10/24,No,Ocean
-75.885662,35.795319,Dare County,Milltail Road Access,Milltail Road,Shoreline,0,n/a,,0,0,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,1,USFWS,Federal,1042,18400.42881,580,0,6,Onsite Parking,ecity_dare_milltail_062.png,0,Dare County,Unmarked Parking,0,n/a,0,0,4/2/09,,Estuarine
-76.6723081,36.27082595,Chowan County,Cannons Ferry,325 Cannons Ferry Road,Shoreline,0,n/a,,0,1,boardwalk with gazebo,,,Chowan,1,Elizabeth City Regional Office,0,Field Value,0,0,0,1,1,Chowan County,County,1067,15235.15953,573,0,6,Onsite Parking,ecity_chow_cannonsferry_006.png,1,Chowan County,,0,n/a,0,0,11/20/08,,Estuarine
-77.01282917,34.6659397,Emerald Isle,Bluewater Dr (EI-32),Ocean Dr. and Bluewater Dr.,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,1,Morehead City Regional Office,1,Field Value,0,1,1,1,0,Emerald Isle,Municipality,543,554.599557,769,1,0,Onsite Parking,EI77.png,0,Emerald Isle,One Handicapped Parking Spot,,n/a,0,0,3/10/21,No,Ocean
-76.76645502,35.14393037,Bayboro,Hwy 304,North First Street and Vandemere Road,Shoreline,0,n/a,,0,1,River Access,,,Pamlico,1,Morehead City Regional Office,1,Field Value,0,1,1,,0,Bayboro,Municipality,613,9778.440415,785,1,20,Onsite Parking,waterfront.png,0,Bayboro,,0,n/a,0,0,3/24/97,No,Estuarine
-77.57931962,34.40342212,Surf City,Beach Access #34,2200 S Shore Dr,Shoreline,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,Pender,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,98,512.759733,153,0,0,No Parking,Local.png,0,Surf City,,,n/a,0,0,8/11/21,No,Estuarine
-77.09255566,34.64784734,Emerald Isle,Station Street Park,11001 Station St,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,0,Parking lot within a 1/4 walk to beach access.,,,Carteret,1,MHC,0,Field Value,0,0,0,0,0,Emerald Isle,Municipality,,749.587242,538,0,16,Onsite Parking,,1,Emerald Isle,Parking lot within a 1/4 walk to beach access.,0,n/a,0,0,43:30.5,No,Ocean
-77.63108384,34.36482934,Topsail Beach,Bush Marina,912 S. Anderson Blvd.,Shoreline,,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,,,,,,1,,0,Field Value,,,,,,Topsail Beach,Municipality,,454.669025,117,,,,,0,Topsail Beach,,0,n/a,,,,,Estuarine
